INFO  2019-01-09 17:10:40,041 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 475.5609ms 200 application/json;charset=utf-8
INFO  2019-01-09 17:10:40,395 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/favicon-16x16.png  
INFO  2019-01-09 17:10:40,412 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon-16x16.png'. Physical path: 'N/A'
INFO  2019-01-09 17:10:40,420 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 27.6147ms 200 image/png
DEBUG 2019-01-10 11:21:09,382 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2019-01-10 11:21:09,424 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2019-01-10 11:21:09,451 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: lygwys.BookList.Web.Host.Startup.BookListWebHostModule, lygwys.BookList.Web.Host, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,456 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: lygwys.BookList.BookListWebCoreModule, lygwys.BookList.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,456 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: lygwys.BookList.BookListApplicationModule, lygwys.BookList.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,457 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: lygwys.BookList.BookListCoreModule, lygwys.BookList.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,457 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,458 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,458 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,459 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,459 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: lygwys.BookList.EntityFrameworkCore.BookListEntityFrameworkModule, lygwys.BookList.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,460 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,460 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,460 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,461 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,461 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,461 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=3.9.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2019-01-10 11:21:09,467 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2019-01-10 11:21:09,560 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-01-10 11:21:09,560 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-01-10 11:21:09,560 [1    ] o.Configuration.LanguageManagementConfig - Converted BookList (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2019-01-10 11:21:09,560 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
